2	0.000000
3	0.000009
4	0.000297
5	0.005486
6	0.062659
7	0.455904
8	2.096568
9	5.807055
10	8.566372
11	4.477691
12	-1.454932
13	-0.227652
14	0.289757
15	0.000000



0	0.000000
1	0.000000
2	0.000002
3	0.000087
4	0.001786
5	0.022974
6	0.192903
7	1.059518
8	3.697358
9	7.596944
10	7.545576
11	1.116999
12	-1.751448
13	0.621702
14	-0.110854
15	0.000000



0	0.000000
1	0.000001
2	0.000025
3	0.000569
4	0.008147
5	0.077647
6	0.497319
7	2.105939
8	5.613585
9	8.399095
10	4.930478
11	-1.353661
12	-0.737564
13	0.694629
14	-0.300613
15	0.000000



0	0.000000
1	0.000007
2	0.000178
3	0.002809
4	0.029989
5	0.219863
6	1.098972
7	3.627116
8	7.349277
9	7.637713
10	1.611499
11	-2.099262
12	0.480343
13	0.160697
14	-0.166408
15	0.000000



0	0.000000
1	0.000055
2	0.000946
3	0.011187
4	0.092504
5	0.534388
6	2.112883
7	5.446797
8	8.226538
9	5.297669
10	-1.128617
11	-1.272271
12	0.973438
13	-0.375099
14	0.091175
15	0.000000



0	0.000000
1	0.000311
2	0.004051
3	0.037333
4	0.245161
5	1.133066
6	3.565649
7	7.127935
8	7.676647
9	2.083271
10	-2.298074
11	0.152060
12	0.567971
13	-0.457193
14	0.209396
15	0.000000



0	0.000000
1	0.001425
2	0.014542
3	0.107116
4	0.567837
5	2.117913
6	5.300841
7	8.055680
8	5.591234
9	-0.828119
10	-1.759662
11	1.067836
12	-0.197764
13	-0.116348
14	0.108620
15	0.000000



0	0.000000
1	0.005462
2	0.044897
3	0.268936
4	1.162852
5	3.510974
6	6.929010
7	7.678603
8	2.517094
9	-2.367557
10	-0.281489
11	0.960337
12	-0.626746
13	0.260385
14	-0.075552
15	0.000000



0	0.000000
1	0.017992
2	0.121403
3	0.598225
4	2.121418
5	5.171513
6	7.890069
7	5.823751
8	-0.487832
9	-2.164315
10	0.985623
11	0.145611
12	-0.437174
13	0.331350
14	-0.156852
15	0.000000



0	0.000000
1	0.051877
2	0.291262
3	1.189107
4	3.461710
5	6.749168
6	7.654909
7	2.907582
8	-2.333982
9	-0.754468
10	1.255247
11	-0.604809
12	0.090225
13	0.088135
14	-0.076889
15	0.000000



0	0.000000
1	0.132639
2	0.625735
3	2.123678
4	5.055715
5	7.731393
6	6.006482
7	-0.132145
8	-2.474863
9	0.762929
10	0.557429
11	-0.716456
12	0.443343
13	-0.195815
14	0.063553
15	0.000000



0	0.000000
1	0.303515
2	1.211420
3	3.416773
4	6.585631
5	7.613471
6	3.254626
7	-2.222896
8	-1.220617
9	1.419504
10	-0.407485
11	-0.219682
12	0.346722
13	-0.255132
14	0.123264
15	0.000000



0	0.000000
1	0.625489
2	2.121467
3	4.950744
4	7.580292
5	6.148878
6	0.223101
7	-2.693696
8	0.443090
9	0.959301
10	-0.868701
11	0.371742
12	-0.041964
13	-0.069388
14	0.057561
15	0.000000



0	0.000000
1	1.165085
2	3.364839
3	6.434783
4	7.559713
5	3.560694
6	-2.056179
7	-1.651101
8	1.451653
9	-0.086956
10	-0.562806
11	0.549629
12	-0.334079
13	0.154950
14	-0.054270
15	0.000000



0	0.000000
1	1.963349
2	4.825758
3	7.432568
4	6.258146
5	0.568046
6	-2.829972
7	0.065914
8	1.299875
9	-0.867522
10	0.140161
11	0.228480
12	-0.283010
13	0.204726
14	-0.100228
15	0.000000



0	0.000000
1	2.986377
2	6.222778
3	7.485046
4	3.827661
5	-1.851581
6	-2.030288
7	1.367447
8	0.297758
9	-0.854319
10	0.613286
11	-0.242622
12	0.017866
13	0.056329
14	-0.044891
15	0.000000



0	0.000000
1	4.071912
2	7.126264
3	6.307609
4	0.891711
5	-2.896074
6	-0.336494
7	1.552124
8	-0.724957
9	-0.186195
10	0.505534
11	-0.434624
12	0.263235
13	-0.126989
14	0.046974
15	0.000000



0	0.000000
1	4.903056
2	7.061498
3	3.980862
4	-1.637211
5	-2.353726
6	1.189560
7	0.695377
8	-1.043710
9	0.520171
10	-0.010190
11	-0.217122
12	0.236584
13	-0.169260
14	0.083605
15	0.000000



0	0.000000
1	5.048047
2	5.686963
3	1.019756
4	-2.940743
5	-0.746428
6	1.706246
7	-0.472597
8	-0.536722
9	0.702976
10	-0.445057
11	0.165539
12	-0.004955
13	-0.046854
14	0.036118
15	0.000000



0	0.000000
1	4.090756
2	2.985897
3	-1.764673
4	-2.705572
5	0.925460
6	1.065053
7	-1.111891
8	0.296222
9	0.288848
10	-0.440267
11	0.352928
12	-0.214345
13	0.106770
14	-0.041141
15	0.000000



0	0.000000
1	1.834560
2	-0.626597
3	-3.596684
4	-1.327418
5	1.724489
6	-0.155274
7	-0.854921
8	0.775295
9	-0.305715
10	-0.054899
11	0.200199
12	-0.201638
13	0.143137
14	-0.071137
15	0.000000



0	0.000000
1	-1.495564
2	-4.366323
3	-4.118857
4	0.246396
5	1.290600
6	-1.080572
7	-0.015485
8	0.576561
9	-0.567321
10	0.331539
11	-0.116763
12	-0.002278
13	0.039742
14	-0.029781
15	0.000000



0	0.000000
1	-5.169487
2	-7.326494
3	-3.611583
4	0.989947
5	0.002867
6	-1.146806
7	0.705690
8	-0.056155
9	-0.318242
10	0.381187
11	-0.293028
12	0.178966
13	-0.091539
14	0.036402
15	0.000000



0	0.000000
1	-8.090290
2	-8.818685
3	-2.882654
4	0.336346
5	-1.325514
6	-0.462497
7	0.773280
8	-0.563931
9	0.171216
10	0.087424
11	-0.182741
12	0.174585
13	-0.123208
14	0.061499
15	0.000000



0	0.000000
1	-9.170619
2	-8.644769
3	-2.832982
4	-1.537470
5	-2.022675
6	0.315002
7	0.197623
8	-0.553618
9	0.455939
10	-0.252933
11	0.084419
12	0.006425
13	-0.034252
14	0.025044
15	0.000000



0	0.000000
1	-7.826831
2	-7.149370
3	-3.912380
4	-3.856465
5	-2.014116
6	0.478737
7	-0.536499
8	-0.103105
9	0.311055
10	-0.331733
11	0.247742
12	-0.152407
13	0.079697
14	-0.032496
15	0.000000



0	0.000000
1	-4.356970
2	-5.014088
3	-5.787046
4	-5.728852
5	-1.842931
6	-0.234551
7	-0.908464
8	0.342600
9	-0.098066
10	-0.104968
11	0.166159
12	-0.153175
13	0.107572
14	-0.053863
15	0.000000



0	0.000000
1	0.037855
2	-2.907766
3	-7.453924
4	-6.644308
5	-2.241132
6	-1.518412
7	-0.799185
8	0.365372
9	-0.398746
10	0.191305
11	-0.063039
12	-0.008923
13	0.029901
14	-0.021407
15	0.000000



0	0.000000
1	3.686810
2	-1.201579
3	-7.781859
4	-6.661373
5	-3.559446
6	-2.803146
7	-0.578573
8	-0.094025
9	-0.360884
10	0.276479
11	-0.215122
12	0.131506
13	-0.070302
14	0.029229
15	0.000000



0	0.000000
1	5.191966
2	0.081636
3	-6.184602
4	-6.183078
5	-5.464167
6	-3.720812
7	-0.792967
8	-0.741273
9	-0.096967
10	0.079412
11	-0.157648
12	0.134826
13	-0.095171
14	0.047674
15	0.000000



0	0.000000
1	4.121548
2	1.075874
3	-3.020405
4	-5.525436
5	-7.112777
6	-4.342355
7	-1.726399
8	-1.240369
9	0.049969
10	-0.221015
11	0.032209
12	0.007529
13	-0.026829
14	0.018490
15	0.000000



0	0.000000
1	1.259324
2	1.807460
3	0.541605
4	-4.638372
5	-7.671947
6	-5.002515
7	-3.192313
8	-1.538387
9	-0.193426
10	-0.390390
11	0.152591
12	-0.122188
13	0.061432
14	-0.026647
15	0.000000



0	0.000000
1	-1.780697
2	2.085549
3	3.125083
4	-3.214707
5	-6.805365
6	-5.877482
7	-4.697295
8	-1.913647
9	-0.822302
10	-0.374778
11	0.068532
12	-0.137305
13	0.081768
14	-0.043102
15	0.000000



0	0.000000
1	-3.408982
2	1.656960
3	3.863731
4	-1.103759
5	-4.809148
6	-6.689373
7	-5.801413
8	-2.711982
9	-1.612133
10	-0.360220
11	-0.177813
12	-0.046195
13	0.016118
14	-0.017564
15	0.000000



0	0.000000
1	-2.918536
2	0.513578
3	2.808813
4	1.322714
5	-2.356640
6	-6.809217
7	-6.355163
8	-4.007713
9	-2.363949
10	-0.613039
11	-0.436856
12	0.027590
13	-0.073530
14	0.020785
15	0.000000



0	0.000000
1	-0.840428
2	-0.914023
3	0.808562
4	3.200874
5	-0.097438
6	-5.702404
7	-6.435564
8	-5.479365
9	-3.088978
10	-1.259539
11	-0.623833
12	-0.040017
13	-0.114320
14	0.030359
15	0.000000



0	0.000000
1	1.429389
2	-1.892579
3	-1.024257
4	3.656377
5	1.585100
6	-3.377639
7	-6.093625
8	-6.592470
9	-3.954244
10	-2.204472
11	-0.823783
12	-0.272154
13	-0.100364
14	-0.003826
15	0.000000



0	0.000000
1	2.511366
2	-1.823563
3	-1.903999
4	2.423903
5	2.544773
6	-0.491185
7	-5.197401
8	-6.921307
9	-5.041624
10	-3.241676
11	-1.230997
12	-0.599250
13	-0.105221
14	-0.061190
15	0.000000



0	0.000000
1	1.881769
2	-0.690924
3	-1.681656
4	0.139671
5	2.715239
6	1.977704
7	-3.555600
8	-6.349247
9	-6.148937
10	-4.226197
11	-1.982945
12	-0.960776
13	-0.222578
14	-0.114264
15	0.000000



0	0.000000
1	0.138557
2	0.837206
3	-0.756298
4	-1.956001
5	2.057429
6	3.247651
7	-1.228884
8	-5.028698
9	-6.825643
10	-5.130590
11	-3.040164
12	-1.393295
13	-0.497405
14	-0.165850
15	0.000000



0	0.000000
1	-1.464632
2	1.792298
3	0.267510
4	-2.748390
5	0.693817
6	3.100908
7	1.267012
8	-3.207432
9	-6.629350
10	-5.936140
11	-4.208272
12	-2.013558
13	-0.913316
14	-0.258863
15	0.000000



0	0.000000
1	-1.887431
2	1.551960
3	0.918540
4	-1.926252
5	-0.928574
6	1.893919
7	3.102771
8	-1.123034
9	-5.404274
10	-6.483025
11	-5.259668
12	-2.907439
13	-1.440675
14	-0.450774
15	0.000000



0	0.000000
1	-0.978524
2	0.293420
3	1.016727
4	-0.143497
5	-2.094761
6	0.283519
7	3.579866
8	0.947505
9	-3.378576
10	-6.454383
11	-6.028847
12	-4.022687
13	-2.087249
14	-0.777466
15	0.000000



0	0.000000
1	0.492999
2	-1.102280
3	0.644031
4	1.441498
5	-2.178562
6	-1.097364
7	2.574784
8	2.594614
9	-1.040310
10	-5.550406
11	-6.402870
12	-5.155615
13	-2.890237
14	-1.237237
15	0.000000



0	0.000000
1	1.442453
2	-1.662582
3	0.034125
4	1.922111
5	-1.087048
6	-1.830510
7	0.656623
8	3.328034
9	1.079163
10	-3.732020
11	-6.251963
12	-6.034012
13	-3.846319
14	-1.800949
15	0.000000



0	0.000000
1	1.255035
2	-1.022448
3	-0.527962
4	1.178438
5	0.570891
6	-1.756007
7	-1.215469
8	2.831384
9	2.558058
10	-1.340824
11	-5.416582
12	-6.419974
13	-4.837982
14	-2.425767
15	0.000000



0	0.000000
1	0.184487
2	0.310677
3	-0.787070
4	-0.143722
5	1.798991
6	-0.964645
7	-2.210982
8	1.254690
9	3.130564
10	1.006153
11	-3.813110
12	-6.159590
13	-5.622089
14	-3.047196
15	0.000000



0	0.000000
1	-0.900635
2	1.337819
3	-0.610904
4	-1.141041
5	1.850505
6	0.206041
7	-2.028493
8	-0.719454
9	2.702999
10	2.679417
11	-1.591442
12	-5.178211
13	-5.896848
14	-3.550550
15	0.000000



0	0.000000
1	-1.200985
2	1.318166
3	-0.080092
4	-1.257939
5	0.743016
6	1.229210
7	-0.960110
8	-2.165244
9	1.413924
10	3.290862
11	0.801248
12	-3.479799
13	-5.405373
14	-3.752841
15	0.000000



0	0.000000
1	-0.571301
2	0.319161
3	0.505823
4	-0.580137
5	-0.743164
6	1.583500
7	0.354318
8	-2.414959
9	-0.300708
10	2.810669
11	2.746080
12	-1.192519
13	-4.019371
14	-3.430055
15	0.000000



0	0.000000
1	0.423824
2	-0.855794
3	0.773583
4	0.328399
5	-1.606920
6	1.048829
7	1.283723
8	-1.443791
9	-1.766059
10	1.536485
11	3.722410
12	1.372698
13	-1.779327
14	-2.397084
15	0.000000



0	0.000000
1	0.993088
2	-1.303500
3	0.522702
4	0.864401
5	-1.322910
6	-0.091056
7	1.472526
8	0.128688
9	-2.325207
10	-0.016854
11	3.564830
12	3.737336
13	1.094284
14	-0.610403
15	0.000000



0	0.000000
1	0.739933
2	-0.720509
3	-0.099305
4	0.768150
5	-0.184108
6	-1.148009
7	0.934474
8	1.423653
9	-1.693793
10	-1.251860
11	2.554955
12	5.398085
13	4.202486
14	1.755050
15	0.000000



0	0.000000
1	-0.063316
2	0.382894
3	-0.659748
4	0.216972
5	0.951783
6	-1.443366
7	-0.001904
8	1.816962
9	-0.172534
10	-1.645645
11	1.304160
12	6.049152
13	6.997730
14	4.293600
15	0.000000



0	0.000000
1	-0.739183
2	1.114084
3	-0.740352
4	-0.369684
5	1.305184
6	-0.779570
7	-0.843931
8	1.258180
9	1.477821
10	-0.933702
11	0.502161
12	5.751115
13	8.879796
14	6.434782
15	0.000000



0	0.000000
1	-0.766938
2	0.918348
3	-0.264679
4	-0.630290
5	0.718679
6	0.389323
7	-1.144340
8	0.228780
9	2.470385
10	0.740088
11	0.653435
12	4.923010
13	9.368439
14	7.578522
15	0.000000



0	0.000000
1	-0.181637
2	0.005534
3	0.415347
4	-0.462251
5	-0.287406
6	1.257140
7	-0.718053
8	-0.583498
9	2.469974
10	2.824789
11	1.893766
12	4.138868
13	8.298245
14	7.275111
15	0.000000



0	0.000000
1	0.495866
2	-0.851619
3	0.773521
4	-0.031101
5	-0.951067
6	1.245022
7	0.235671
8	-0.666048
9	1.794899
10	4.588030
11	3.928128
12	3.833295
13	5.932423
14	5.408705
15	0.000000



0	0.000000
1	0.712531
2	-0.965616
3	0.524254
4	0.371213
5	-0.835713
6	0.431544
7	1.216303
8	0.092069
9	1.202870
10	5.488013
11	6.103758
12	4.076212
13	2.910890
14	2.321053
15	0.000000



0	0.000000
1	0.331527
2	-0.287609
3	-0.135740
4	0.510056
5	-0.101814
6	-0.502558
7	1.719687
8	1.408945
9	1.404426
10	5.470646
11	7.618565
12	4.534686
13	0.033228
14	-1.199403
15	0.000000



0	0.000000
1	-0.287143
2	0.583150
3	-0.672253
4	0.334482
5	0.684867
6	-0.780914
7	1.589824
8	2.802376
9	2.623668
10	4.973704
11	7.825422
12	4.638764
13	-2.027227
14	-4.111851
15	0.000000



0	0.000000
1	-0.616454
2	0.922484
3	-0.643231
4	-0.005179
5	1.017506
6	-0.100139
7	1.170415
8	3.847993
9	4.475095
10	4.602183
11	6.522686
12	3.873010
13	-2.942341
14	-5.475180
15	0.000000



0	0.000000
1	-0.406917
2	0.485655
3	-0.063268
4	-0.248682
5	0.815063
6	1.177685
7	1.102761
8	4.380990
9	6.201519
10	4.679015
11	4.077404
12	2.065836
13	-2.786826
14	-4.836504
15	0.000000



0	0.000000
1	0.127492
2	-0.311548
3	0.607573
4	-0.179895
5	0.437339
6	2.346123
7	1.873396
8	4.549562
9	7.092184
10	4.986071
11	1.279634
12	-0.451611
13	-1.930566
14	-2.476283
15	0.000000



0	0.000000
1	0.520269
2	-0.769210
3	0.851767
4	0.240067
5	0.382502
6	2.919183
7	3.431254
8	4.684749
9	6.820666
10	4.893046
11	-1.024339
12	-2.905985
13	-0.840996
14	0.639438
15	0.000000



0	0.000000
1	0.460608
2	-0.499259
3	0.537791
4	0.848563
5	0.926227
6	2.986090
7	5.174468
8	5.040541
9	5.533263
10	3.802580
11	-2.319377
12	-4.373701
13	0.102436
14	3.225191
15	0.000000



0	0.000000
1	0.045829
2	0.269922
3	0.042246
4	1.398782
5	1.965502
6	3.085127
7	6.337106
8	5.552995
9	3.690009
10	1.614295
11	-2.597507
12	-4.208801
13	0.707522
14	4.223958
15	0.000000



0	0.000000
1	-0.324385
2	0.926160
3	-0.057246
4	1.751547
5	3.143003
6	3.717251
7	6.490721
8	5.795731
9	1.793573
10	-1.108011
11	-2.225510
12	-2.411997
13	0.962636
14	3.287625
15	0.000000



0	0.000000
1	-0.300866
2	1.023911
3	0.541312
4	1.999977
5	4.116202
6	4.899181
7	5.777221
8	5.211674
9	0.172280
10	-3.384296
11	-1.620760
12	0.275087
13	0.955339
14	0.948140
15	0.000000



0	0.000000
1	0.129064
2	0.669818
3	1.625186
4	2.412798
5	4.756090
6	6.104877
7	4.702825
8	3.509156
9	-1.078308
10	-4.330553
11	-0.982933
12	2.658272
13	0.776179
14	-1.626581
15	0.000000



0	0.000000
1	0.661916
2	0.419378
3	2.667121
4	3.214538
5	5.147351
6	6.622862
7	3.680524
8	0.958189
9	-1.995092
10	-3.626844
11	-0.271709
12	3.660633
13	0.466853
14	-3.193967
15	0.000000



0	0.000000
1	0.968654
2	0.791509
3	3.283974
4	4.362627
5	5.424287
6	6.036386
7	2.713224
8	-1.650514
9	-2.581493
10	-1.676413
11	0.583816
12	2.881464
13	0.040766
14	-3.047656
15	0.000000



0	0.000000
1	0.988943
2	1.831042
3	3.547375
4	5.506469
5	5.588833
6	4.466094
7	1.485780
8	-3.401028
9	-2.708880
10	0.612805
11	1.448696
12	0.817708
13	-0.447251
14	-1.367325
15	0.000000



0	0.000000
1	0.972520
2	3.089134
3	3.871465
4	6.181127
5	5.452102
6	2.431409
7	-0.218288
8	-3.756802
9	-2.178882
10	2.280575
11	1.946857
12	-1.404541
13	-0.849047
14	0.884855
15	0.000000



0	0.000000
1	1.242121
2	4.013655
3	4.577389
4	6.096114
5	4.742455
6	0.489472
7	-2.144560
8	-2.833468
9	-0.928500
10	2.750051
11	1.690597
12	-2.650067
13	-0.956241
14	2.482346
15	0.000000



0	0.000000
1	1.894075
2	4.386226
3	5.522060
4	5.293005
5	3.307977
6	-1.047726
7	-3.584551
8	-1.261665
9	0.765278
10	2.035026
11	0.614035
12	-2.386970
13	-0.627245
14	2.599603
15	0.000000



0	0.000000
1	2.695548
2	4.419718
3	6.125509
4	4.050902
5	1.280830
6	-2.130205
7	-3.809614
8	0.236152
9	2.269757
10	0.647315
11	-0.857530
12	-0.933691
13	0.068532
14	1.260248
15	0.000000



0	0.000000
1	3.254177
2	4.448615
3	5.783859
4	2.634933
5	-0.906558
6	-2.779778
7	-2.603384
8	1.230929
9	2.860224
10	-0.710996
11	-1.971925
12	0.789184
13	0.811683
14	-0.692098
15	0.000000



0	0.000000
1	3.297870
2	4.512713
3	4.321166
4	1.120823
5	-2.676877
6	-2.916947
7	-0.482673
8	1.674451
9	2.150563
10	-1.491734
11	-2.080810
12	1.827407
13	1.173263
14	-2.095475
15	0.000000



0	0.000000
1	2.820808
2	4.225214
3	2.106275
4	-0.542627
5	-3.557789
6	-2.385530
7	1.568750
8	1.697720
9	0.411300
10	-1.509167
11	-1.065372
12	1.725039
13	0.881195
14	-2.157798
15	0.000000



0	0.000000
1	1.989644
2	3.056878
3	-0.241107
4	-2.297642
5	-3.391846
6	-1.158608
7	2.663845
8	1.367142
9	-1.486475
10	-0.935535
11	0.536720
12	0.714108
13	0.040339
14	-0.920924
15	0.000000



0	0.000000
1	0.927879
2	0.797238
3	-2.278127
4	-3.812074
5	-2.394042
6	0.465618
7	2.479152
8	0.647335
9	-2.533111
10	-0.131573
11	1.815095
12	-0.509612
13	-0.872390
14	0.786498
15	0.000000



0	0.000000
1	-0.398517
2	-2.198584
3	-3.929792
4	-4.588512
5	-1.035831
6	1.878312
7	1.333120
8	-0.409629
9	-2.184251
10	0.558671
11	2.025626
12	-1.242850
13	-1.279702
14	1.882573
15	0.000000



0	0.000000
1	-2.075300
2	-5.177191
3	-5.313335
4	-4.312099
5	0.162745
6	2.426173
7	-0.112301
8	-1.474561
9	-0.706005
10	0.929923
11	1.052299
12	-1.168182
13	-0.887234
14	1.717436
15	0.000000



0	0.000000
1	-4.008731
2	-7.414361
3	-6.412533
4	-3.167284
5	0.808468
6	1.773558
7	-1.263668
8	-2.006789
9	0.989084
10	0.922788
11	-0.506742
12	-0.468156
13	0.086166
14	0.471773
15	0.000000



0	0.000000
1	-5.791386
2	-8.549666
3	-6.950876
4	-1.839844
5	0.701525
6	0.120365
7	-1.841510
8	-1.604268
9	1.918630
10	0.574844
11	-1.698754
12	0.360803
13	1.017386
14	-0.988235
15	0.000000



0	0.000000
1	-6.815765
2	-8.595704
3	-6.611159
4	-1.154819
5	-0.186050
6	-1.878008
7	-1.869572
8	-0.380333
9	1.631506
10	-0.005553
11	-1.807478
12	0.839019
13	1.283056
14	-1.699779
15	0.000000



